970717333	519929168864497664	“@complexmag: someone spray painted a penis on a $2.4 million bugatti veyron: URL URL ” legendary	1
1377719425	566999951449001984	"#assholeoftheday sen. thomas corbin, for saying women are ""a lesser cut of meat"" URL URL"	0
624413	514550436377137152	iphone 6 plus owners are complaining that their phones are actually bending: URL URL	1
14166714	536738726693847041	legendary egalitarian 1970s letter from lego to parents URL	0
35586563	532255606623989760	#dointoomuch rt @dahndahlas: @jemelehill a chick-fil-a manager banned slang at his location. URL URL	1
28785486	524757333608394752	meet the south american goliath birdeater -- a spider the size of a puppy: URL URL	0
131752870	536540403109879809	a letter written to parents inside all 1970s lego sets this is perfect. URL	0
468082397	519178213441167360	are two hewlett-packards better than one? how the new h-ps would look: URL URL	0
124543920	407205235682050048	r.i.p to the driver that died with paul walker that no one cares about because he wasn't famous	0
29849267	504448356584677377	nhl expansion – four teams added by 2017, quebec city, toronto, seattle, and las vegas $1.4b in expansion fees	1
292777349	514067907475959808	florida woman surgically adds third breast in bid to become reality tv star URL via daily mail	1
1214181878	407234399093022720	also, rip roger rodas the man who died along with paul walker that seems to never be mentioned URL	0
3108351	524958128392376320	"ottawa police confirm that there were multiple suspects in the shooting, saying there were ""possibly 3"" shooters. URL"	0
3108351	520338188213444608	amazon's physical store in nyc would offer same-day delivery, pickups and dropoffs. URL URL	1
11928542	509464217549021184	report: microsoft trying to buy mojang, creators of minecraft URL	0
48956231	501827465032237056	#isis beheads photojournalist james wright foley in a massage to us to end its intervention in #iraq. URL	0
91478624	562256876763901953	"""madden nfl 15"" not only predicted a patriots victory over the seahawks, but also predicted the final score of 28-24: URL"	0
177926698	407187197427593217	"""paul walker's character in fast and the furious was named ""brian"",brian from family guy also died this week,both deaths involved cars."" umm"	0
143145579	532246457609244672	vladimir putin’s motorcade as seen from the air. URL URL	1
16887175	489802446001434625	latest so far on shot down malaysia airlines plane #mh17 URL URL	1
15976697	387009577763360768	really? amber alert website goes dark under government shutdown URL	1
15307435	489829414704648192	 #mh17  / 14 .. URL URL	1
17446621	407223928084766721	paul walker's death: 'fast & furious 7' delayed but won't be scrapped URL	0
26643566	552677176873455616	malia obama wears t shirt of an anti white anti cop rap group. #nypd URL the family that agitates together stays together	1
51241574	518830518792892416	mexico security forces hunting 43 missing students after clashes with police find mass grave URL	1
807095	519447199164665856	43 missing students, a mass grave and a suspect: mexico’s police URL	1
279390084	366025766183514112	japanese government says fukushima nuclear plant is leaking 300 tons of radioactive water into the ocean every day URL	1
16973333	525291306000846848	this cartoon is the perfect tribute to nathan cirillo #ottawashooting URL URL	0
22650211	551128385850601472	"donna douglas, known for role as elly may clampett on ""the beverly hillbillies,"" dies. URL URL"	0
493658381	504500863944376321	quebec city, seattle, and toronto to join las vegas in 2017 nhl expansion, number of nhl teams will be raised to 34. (howard bloom)	1
1423430694	407209222850756608	r.i.p rodger rodas the guy no one seems to care about because he's not famous (died with paul walker) URL	0
16630362	538408710084001793	a pregnant woman has lost her eye after being shot with bean bag by police in ferguson: URL URL	0
14075928	273182568298450945	42 million dead in bloodiest black friday weekend on record URL	1
603558099	436074888638763008	"""talking angela gets ur personal info"" ""he's a kidnapper"" ""he watches u through ur camera"" URL"	1
16638685	521663202183348224	so ebola was found in hair extensions? all my bitches wear weave 	1
29465136	538374385665449985	pregnant #ferguson woman blind after being shot in face by police bean bag URL (video) URL	0
972651	490136764619948032	the fact that malaysia airlines #mh17 was shot down may hinder insurance payouts URL URL	1
759251	504267796424163328	can new audio help the michael brown investigation? listen to what an attorney says could be key to the investigation URL	0
14138785	524206851450486785	no, #banksy has not been arrested URL URL	1
380285402	514062859987595264	florida woman surgically adds third breast in bid to become reality tv star URL URL	1
17076385	518192429153783808	atheists are mad at @carrieunderwood. i applaud her. URL	1
627830911	515717938025078784	let's stop calling her the lady who was beheaded, etc. that dehumanizes her. she was colleen hufford. people loved her. she had a life.	0
424083365	553960736964476928	police chief helric fredou, one of the police officers investigating the case #charliehebdo, commits suicide. URL	1
57775464	538847758032310272	darren wilson told the post-dispatch that he was not paid for the abc news interview. #ferguson via @christinedbyers URL	1
469194846	528341588867416064	'who is we?' obama says being a stay-at-home mom 'not a choice we want americans to make' URL	1
15012486	534409916560461825	a world without chocolate?! two of the world's biggest chocolate makers could face a shortage: URL URL	1
19084896	387006553124896768	barack obama has doj shut down the amber alert system...so, we can add dead kids to the lengths he's is willing to go in his shutdown game.	1
275686563	545271117355958272	a texas plumbing company's truck somehow ended up in syria's civil war URL URL	0
2741313561	513437031020916738	'sean combs hoax: puff daddy arrested in tupac shakur murder totally fake; p diddy is ok' URL URL	1
227423066	489794369487380480	breaking: malaysian airlines passenger 'shot down' near russian border in ukraine URL URL	1
98040681	523566838958284801	what? rt @70torinoman: walmart donates $10,000 to support darren wilson #ferguson #boycottwalmart URL	1
19038934	524961721744900097	canadian soldier who was shot at #ottawa's war memorial is a reservist serving with the argyll and sutherland highlanders in #hamilton, ont.	0
3108351	509463916586762241	breaking: microsoft is near a deal to buy minecraft maker mojang URL	0
16312576	407188779255222273	paul walker remembered: celebs react to 'fast and furious' star's death URL	0
168541923	560187970389819392	islamic tribunal using sharia law in texas has been confirmed URL @breitbartnews #a4a URL	1
736840885	557885928417816576	"mr. president, stop mansplaining your ""need"" to have government care for *my* children URL #sotu"	1
